-4.586e-05,0.0192
-4.585e-05,0.019
-4.584e-05,0.019
-4.583e-05,0.0182
-4.582e-05,0.018
-4.581e-05,0.018
-4.580e-05,0.0178
-4.579e-05,0.017
-4.578e-05,0.017
-4.577e-05,0.0166
-4.576e-05,0.0168
-4.575e-05,0.0168
-4.574e-05,0.016
-4.573e-05,0.0156
-4.572e-05,0.0156
-4.571e-05,0.0156
-4.570e-05,0.0152
-4.569e-05,0.0148
-4.568e-05,0.0146
-4.567e-05,0.0152
-4.566e-05,0.015
-4.565e-05,0.0142
-4.564e-05,0.0146
-4.563e-05,0.015
-4.562e-05,0.0144
-4.561e-05,0.015
-4.560e-05,0.0148
-4.559e-05,0.0146
-4.558e-05,0.0146
-4.557e-05,0.0146
-4.556e-05,0.015
-4.555e-05,0.0158
-4.554e-05,0.0158
-4.553e-05,0.0154
-4.552e-05,0.0164
-4.551e-05,0.016
-4.550e-05,0.0168
-4.549e-05,0.0168
-4.548e-05,0.0168
-4.547e-05,0.0178
-4.546e-05,0.0166
-4.545e-05,0.0182
-4.544e-05,0.0182
-4.543e-05,0.0182
-4.542e-05,0.0186
-4.541e-05,0.0188
-4.540e-05,0.0192
-4.539e-05,0.02
-4.538e-05,0.0198
-4.537e-05,0.0198
-4.536e-05,0.02
-4.535e-05,0.0192
-4.534e-05,0.02
-4.533e-05,0.0206
-4.532e-05,0.0206
-4.531e-05,0.0198
-4.530e-05,0.02
-4.529e-05,0.0194
-4.528e-05,0.0208
-4.527e-05,0.0202
-4.526e-05,0.0204
-4.525e-05,0.0196
-4.524e-05,0.02
-4.523e-05,0.0198
-4.522e-05,0.02
-4.521e-05,0.0194
-4.520e-05,0.0188
-4.519e-05,0.019
-4.518e-05,0.0184
-4.517e-05,0.0182
-4.516e-05,0.0182
-4.515e-05,0.0178
-4.514e-05,0.0174
-4.513e-05,0.017
-4.512e-05,0.0174
-4.511e-05,0.0168
-4.510e-05,0.0164
-4.509e-05,0.016
-4.508e-05,0.016
-4.507e-05,0.0154
-4.506e-05,0.0154
-4.505e-05,0.0156
-4.504e-05,0.0158
-4.503e-05,0.0144
-4.502e-05,0.0144
-4.501e-05,0.0146
-4.500e-05,0.0154
-4.499e-05,0.014
-4.498e-05,0.014
-4.497e-05,0.0148
-4.496e-05,0.0148
-4.495e-05,0.0142
-4.494e-05,0.0148
-4.493e-05,0.0146
-4.492e-05,0.0142
-4.491e-05,0.015
-4.490e-05,0.0156
-4.489e-05,0.015
-4.488e-05,0.016
-4.487e-05,0.0162
-4.486e-05,0.0158
-4.485e-05,0.016
-4.484e-05,0.0162
-4.483e-05,0.017
-4.482e-05,0.0164
-4.481e-05,0.0166
-4.480e-05,0.0172
-4.479e-05,0.0176
-4.478e-05,0.0178
-4.477e-05,0.0178
-4.476e-05,0.018
-4.475e-05,0.0188
-4.474e-05,0.019
-4.473e-05,0.0188
-4.472e-05,0.0192
-4.471e-05,0.019
-4.470e-05,0.0192
-4.469e-05,0.019
-4.468e-05,0.0194
-4.467e-05,0.0198
-4.466e-05,0.0196
-4.465e-05,0.02
-4.464e-05,0.0196
-4.463e-05,0.02
-4.462e-05,0.02
-4.461e-05,0.0198
-4.460e-05,0.0198
-4.459e-05,0.0196
-4.458e-05,0.019
-4.457e-05,0.0188
-4.456e-05,0.019
-4.455e-05,0.0192
-4.454e-05,0.0188
-4.453e-05,0.019
-4.452e-05,0.0182
-4.451e-05,0.0176
-4.450e-05,0.0178
-4.449e-05,0.0172
-4.448e-05,0.0176
-4.447e-05,0.0168
-4.446e-05,0.017
-4.445e-05,0.0168
-4.444e-05,0.0164
-4.443e-05,0.0164
-4.442e-05,0.0164
-4.441e-05,0.0168
-4.440e-05,0.0156
-4.439e-05,0.0152
-4.438e-05,0.0156
-4.437e-05,0.0152
-4.436e-05,0.0152
-4.435e-05,0.015
-4.434e-05,0.0146
-4.433e-05,0.0146
-4.432e-05,0.015
-4.431e-05,0.0148
-4.430e-05,0.0152
-4.429e-05,0.0146
-4.428e-05,0.0148
-4.427e-05,0.0152
-4.426e-05,0.0154
-4.425e-05,0.0156
-4.424e-05,0.0154
-4.423e-05,0.0166
-4.422e-05,0.0166
-4.421e-05,0.017
-4.420e-05,0.0162
-4.419e-05,0.0164
-4.418e-05,0.0174
-4.417e-05,0.0176
-4.416e-05,0.0178
-4.415e-05,0.0176
-4.414e-05,0.0176
-4.413e-05,0.0178
-4.412e-05,0.0182
-4.411e-05,0.0188
-4.410e-05,0.0186
-4.409e-05,0.0194
-4.408e-05,0.0188
-4.407e-05,0.019
-4.406e-05,0.0188
-4.405e-05,0.0198
-4.404e-05,0.0196
-4.403e-05,0.02
-4.402e-05,0.0202
-4.401e-05,0.0206
